id|nome|url_mostra_mapas_na_tela|url_obtem_dados_indicador|url_obtem_totais_evolucao_tendencia|url_faz_download_geometrias_dados|descricao_simples|descricao_completa|nivel|proporcao_direta|indicador_pai|anos|setor_estrategico|tipo_geometria|unidade_medida|cenarios
60105|Sensibilidade|https://sistema.adaptabrasil.mcti.gov.br/60105/1/2015/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/60105/2015/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/60105/null/2015/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/60105/BR/null/2015/municipio/SHPz/adaptabrasil|Grau em que um sistema socioecológico é potencialmente modificado ou afetado por desastres geo-hidrológicos|Grau em que um sistema socioecológico é potencialmente modificado ou afetado, direta ou indiretamente, por estímulos relacionados à ameaça climática que contribui para a ocorrência de desastres geo-hidrológicos. Também pode ser entendido como a razão entre a potencial mudança do sistema socioecológico decorrente de uma parcela de ameaça climática.A sensibilidade é uma propriedade inerente de um sistema socioecológico, existente antes da ameaça e independentemente da exposição desse sistema. O Índice de Sensibilidade é resultante da composição dos indicadores temáticos: condições socioeconômicas e demografia da população e deficiência em infraestrutura municipal.<br><br>Fontes:<br>GALLOPÍN, G. C.. Box 1: A systemic synthesis of the relations between vulnerability, hazard, exposure and impact, aimed at policy identification. In: Economic Commission for Latin American and the Caribbean (ECLAC). Handbook for Estimating the Socio-Economic and Environmental Effects of Disasters. Mexico, D.F.: ECLAC, LC/MEX/G.S., p. 2-5, 2003.<br>INTERGOVERNMENTAL PANEL ON CLIMATE CHANGE - IPCC. CLIMATE CHANGE 2001: impacts, adaptation and vulnerability. Contribution of Working Group II to the Third Assessment Report of the Intergovernmental Panel on Climate Change [[Core Writing Team, J. J. McCartthy; O. F. Canziani; N. A. Leary; D. J. Dokken and K. S. White (eds.)]. IPCC, Cambridge, United Kingdom, 10p.|4|1|60101|2015|Desastres Hidrológicos|MultiPolygon||['Otimista', 'Pessimista']
80004|Suscetibilidade a Deslizamentos|https://sistema.adaptabrasil.mcti.gov.br/80004/1/2019/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/80004/2019/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/80004/null/2019/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/80004/BR/null/2019/municipio/SHPz/adaptabrasil|Potencialidade a deslizamentos do Brasil|A cobertura vegetal é o grande manto protetor do solo contra as diversas situações de desequilíbrio que ocorrem na natureza, causadas, por exemplo, a deslizamento.O mapa de susceptibilidade a deslizamentos é resultante da ponderação das variáveis de Pedologia, Declividade, Uso e Cobertura do Solo e Vegetação, Geologia (Províncias Estruturais), Geomorfologia (Modelados), e Pluviosidade apresentados pelo Instituto Brasileiro de Geografia e Estatística (IBGE) em 2019. O mapa de suscetibilidade a deslizamentos foi fatiado em cinco classes: muito baixa, baixa, média, alta e muito alta, sendo a classe muito baixa como classe 0,01 e muito alta como 1,00.<br><br>Fontes:<br>Ministério dos Transportes. Produto 4 – Análise de Vulnerabilidade e Exposição da Infraestrutura Federal de Transportes Terrestres. Rio de Janeiro: Ministério dos Transportes, 2022. 33p.|4|1|80001|2019|Infraestrutura Rodoviária|MultiLineString||['Otimista', 'Pessimista']
80005|Bitola |https://sistema.adaptabrasil.mcti.gov.br/80005/1/2021/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/80005/2021/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/80005/null/2021/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/80005/BR/null/2021/municipio/SHPz/adaptabrasil|Largura entre as faces interiores de dois trilhos de um trecho ferroviário|As bitolas são determinadas a partir da largura entre as faces interiores de dois trilhos de um trecho ferroviário. As bitolas podem ser separadas nos seguintes tipos: (i) Bitola Larga; (ii) Bitola Métrica; e (iii) Bitola Mista. Considerando o critério de estabilidade do material rodante assim como os pontos de mudança de via, entende-se que quando uma ferrovia apresenta Bitola Larga, este tipo de geometria ferroviária está menos sensível aos impactos biofísicos que as ferrovias de Bitola Métrica, que, por sua vez, são menos sensíveis que as ferrovias de Bitola Mista. Os tipos de bitolas foram ponderados pelos especialistas em 0,01 - Bitola Larga; 0,50 - Bitola Métrica; 1,00 - Bitola Mista A bitola do trecho ferroviário brasileiro foi disponibilizado pelo Ministério dos Transportes (MT) em 2021.<br><br>Fontes:<br>Ministério dos Transportes. Produto 4 – Análise de Vulnerabilidade e Exposição da Infraestrutura Federal de Transportes Terrestres. Rio de Janeiro: Ministério dos Transportes, 2022. 33p.|4|1|80001|2021|Infraestrutura Rodoviária|MultiLineString||['Otimista', 'Pessimista']
80006|Carga |https://sistema.adaptabrasil.mcti.gov.br/80006/1/2017/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/80006/2017/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/80006/null/2017/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/80006/BR/null/2017/municipio/SHPz/adaptabrasil| Peso da carga transportada|Quanto maior for o peso da carga transportada pelos veículos em uma ferrovia maior será a solicitação  sobre a infraestrutura do trecho e, consequentemente, mais sensível ele estará. O peso de carga refere-se ao peso bruto transportado, ou seja, tanto da carga quanto do material rodanteta no ano de 2017, segundo o estudo do Plano Nacional de Logística (PNL).<br><br>Fontes:<br>Ministério dos Transportes. Produto 4 – Análise de Vulnerabilidade e Exposição da Infraestrutura Federal de Transportes Terrestres. Rio de Janeiro: Ministério dos Transportes, 2022. 33p.|4|1|80001|2017|Infraestrutura Rodoviária|MultiLineString||['Otimista', 'Pessimista']
80007|Veículos |https://sistema.adaptabrasil.mcti.gov.br/80007/1/2017/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/80007/2017/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/80007/null/2017/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/80007/BR/null/2017/municipio/SHPz/adaptabrasil| Volume de veículos ferroviários|Um grande volume de circulação de veículos sobre as ferrovias pode ocasionar um desgaste na infraestrutura ferroviária,  podendo assim ficar mais exposta. O volume de veículos representa o total de veículos ferroviários que trafegaram no ano de 2017, segundo o estudo do Plano Nacional de Logística (PNL).<br><br>Fontes:<br>Ministério dos Transportes. Produto 4 – Análise de Vulnerabilidade e Exposição da Infraestrutura Federal de Transportes Terrestres. Rio de Janeiro: Ministério dos Transportes, 2022. 33p.|4|1|80002|2017|Infraestrutura Rodoviária|MultiLineString||['Otimista', 'Pessimista']
80008|Dias com chuva|https://sistema.adaptabrasil.mcti.gov.br/80008/1/2021/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/80008/2021/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/80008/null/2021/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/80008/BR/null/2021/municipio/SHPz/adaptabrasil|Indica a frequência de extremos de chuva|É computado o número de dias com chuva igual ou maior a 50 mm na escala anual, pois os impactos considerados no estudo não tem relação direta com mudanças na sazonalidade. O período de referência  de 1981-2000, e os dados foram obtidos da fase 6 do Coupled Model Intercomparison Project (CMIP6).<br><br>Fontes:<br>Ministério dos Transportes. Produto 3 – Relatório de Identificação das Ameaças Climáticas. Rio de Janeiro: Ministério dos Transportes, 2022. 20p.|4|1|80003|2021,2030,2050|Infraestrutura Rodoviária|MultiLineString||['Otimista', 'Pessimista']
80009|Chuva máxima acumulada|https://sistema.adaptabrasil.mcti.gov.br/80009/1/2021/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/80009/2021/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/80009/null/2021/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/80009/BR/null/2021/municipio/SHPz/adaptabrasil|Indica a intensidade de extremos de chuva|É computada a chuva máxima acumulada em 5 dias na escala anual, pois os impactos considerados no estudo não tem relação direta com mudanças na sazonalidade. O período de referência é de 1981-2000, e os dados foram obtidos da fase 6 do Coupled Model Intercomparison Project (CMIP6).<br><br>Fontes:<br>Ministério dos Transportes. Produto 3 – Relatório de Identificação das Ameaças Climáticas. Rio de Janeiro: Ministério dos Transportes, 2022. 20p.|4|1|80003|2021,2030,2050|Infraestrutura Rodoviária|MultiLineString||['Otimista', 'Pessimista']
80010|Dias consecutivos com chuva|https://sistema.adaptabrasil.mcti.gov.br/80010/1/2021/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/80010/2021/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/80010/null/2021/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/80010/BR/null/2021/municipio/SHPz/adaptabrasil|Indica a persistência de chuva |É computado o número máximo de dias consecutivos com chuva na escala anual, pois os impactos considerados no estudo não tem relação direta com mudanças na sazonalidade. O período de referência é  de 1981-2000, e os dados foram obtidos da fase 6 do Coupled Model Intercomparison Project (CMIP6).<br><br>Fontes:<br>Ministério dos Transportes. Produto 3 – Relatório de Identificação das Ameaças Climáticas. Rio de Janeiro: Ministério dos Transportes, 2022. 20p.|4|1|80003|2021,2030,2050|Infraestrutura Rodoviária|MultiLineString||['Otimista', 'Pessimista']
81004|Suscetibilidade a Erosão|https://sistema.adaptabrasil.mcti.gov.br/81004/1/2019/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/81004/2019/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/81004/null/2019/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/81004/BR/null/2019/municipio/SHPz/adaptabrasil|Potencialidade a erosão|A cobertura vegetal é o grande manto protetor do solo contra as diversas situações de desequilíbrio que ocorrem na natureza, causadas, principalmente, por enxurradas que acarretam erosão, lixiviação, entre outras alterações. Neste estudo, a suscetibilidade a erosão é resultante da ponderação do Mapa da Erodibilidade, do Mapa de Declividade, e do Cobertura Vegetal. Sendo que quanto maior o valor normalizado desta ponderação para ferrovias maior será a Sensibilidade do Meio Biofísico. O mapa de erodibilidade foi disponibilizado pela Empresa Brasileira de Pesquisa Agropecuária (Embrapa Solos) em 2020. O mapa de uso e cobertura do solo foi disponibilizado pelo Instituto Brasileiro de Geografia e Estatística (IBGE) em 2018. O mapa de declividade foi disponibilizado pelo Serviço Geológico do Brasil (CPRM) em 2010.<br><br>Fontes:<br>Ministério dos Transportes. Produto 4 – Análise de Vulnerabilidade e Exposição da Infraestrutura Federal de Transportes Terrestres. Rio de Janeiro: Ministério dos Transportes, 2022. 33p.|4|1|81001|2019|Infraestrutura Rodoviária|MultiLineString||['Otimista', 'Pessimista']
81005|Bitola |https://sistema.adaptabrasil.mcti.gov.br/81005/1/2021/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/81005/2021/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/81005/null/2021/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/81005/BR/null/2021/municipio/SHPz/adaptabrasil|Largura entre as faces interiores de dois trilhos de um trecho ferroviário|As bitolas são determinadas a partir da largura entre as faces interiores de dois trilhos de um trecho ferroviário. As bitolas podem ser separadas nos seguintes tipos: (i) Bitola Larga; (ii) Bitola Métrica; e (iii) Bitola Mista. Considerando o critério de estabilidade do material rodante assim como os pontos de mudança de via, entende-se que quando uma ferrovia apresenta Bitola Larga, este tipo de geometria ferroviária está menos sensível aos impactos biofísicos que as ferrovias de Bitola Métrica, que, por sua vez, são menos sensíveis que as ferrovias de Bitola Mista. Os tipos de bitolas foram ponderados pelos especialistas em 0,01 - Bitola Larga; 0,50 - Bitola Métrica; 1,00 - Bitola Mista A bitola do trecho ferroviário brasileiro foi disponibilizado pelo Ministério dos Transportes (MT) em 2021.<br><br>Fontes:<br>Ministério dos Transportes. Produto 4 – Análise de Vulnerabilidade e Exposição da Infraestrutura Federal de Transportes Terrestres. Rio de Janeiro: Ministério dos Transportes, 2022. 33p.|4|1|81001|2021|Infraestrutura Rodoviária|MultiLineString||['Otimista', 'Pessimista']
81006|Carga |https://sistema.adaptabrasil.mcti.gov.br/81006/1/2017/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/81006/2017/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/81006/null/2017/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/81006/BR/null/2017/municipio/SHPz/adaptabrasil| Peso da carga transportada|Quanto maior for o peso da carga transportada pelos veículos em uma ferrovia maior será a solicitação sobre a infraestrutura do trecho e, consequentemente, mais sensível ele estará. O peso de carga refere-se ao peso bruto transportado, ou seja, tanto da carga quanto do material rodanteta no ano de 2017, segundo o estudo do Plano Nacional de Logística (PNL).<br><br>Fontes:<br>Ministério dos Transportes. Produto 4 – Análise de Vulnerabilidade e Exposição da Infraestrutura Federal de Transportes Terrestres. Rio de Janeiro: Ministério dos Transportes, 2022. 33p.|4|1|81001|2017|Infraestrutura Rodoviária|MultiLineString||['Otimista', 'Pessimista']
81007|Veículos |https://sistema.adaptabrasil.mcti.gov.br/81007/1/2017/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/81007/2017/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/81007/null/2017/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/81007/BR/null/2017/municipio/SHPz/adaptabrasil| Volume de veículos ferroviários|Um grande volume de circulação de veículos sobre as ferrovias pode ocasionar um desgaste na infraestrutura ferroviária,  podendo assim ficar mais exposta. O volume de veículos representa o total de veículos ferroviários que trafegaram no ano de 2017, segundo o estudo do Plano Nacional de Logística (PNL).<br><br>Fontes:<br>Ministério dos Transportes. Produto 4 – Análise de Vulnerabilidade e Exposição da Infraestrutura Federal de Transportes Terrestres. Rio de Janeiro: Ministério dos Transportes, 2022. 33p.|4|1|81002|2017|Infraestrutura Rodoviária|MultiLineString||['Otimista', 'Pessimista']
81008|Chuva máxima acumulada|https://sistema.adaptabrasil.mcti.gov.br/81008/1/2021/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/81008/2021/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/81008/null/2021/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/81008/BR/null/2021/municipio/SHPz/adaptabrasil|Indica a intensidade de extremos de chuva|É computada a chuva máxima acumulada em 1 dia na escala anual, pois os impactos considerados no estudo não tem relação direta com mudanças na sazonalidade. O período de referência é  de 1981-2000, e os dados foram obtidos da fase 6 do Coupled Model Intercomparison Project (CMIP6).<br><br>Fontes:<br>Ministério dos Transportes. Produto 3 – Relatório de Identificação das Ameaças Climáticas. Rio de Janeiro: Ministério dos Transportes, 2022. 20p.|4|1|81003|2021,2030,2050|Infraestrutura Rodoviária|MultiLineString||['Otimista', 'Pessimista']
